energy;protein;fat;carb
Group;Abiyuch, raw;69.0;1.5;0.1;17.6
Group;Acerola juice, raw;23.0;0.4;0.3;4.8
Group;Acerola, (west indian cherry), raw;32.0;0.4;0.3;7.69
Group;Alcoholic beverage, beer, light;29.0;0.24;0.0;1.64
Group;Alcoholic beverage, beer, light, BUD LIGHT;29.0;0.25;0.0;1.3
Group;Alcoholic beverage, beer, light, BUDWEISER SELECT;28.0;0.2;0.0;0.87
Group;Alcoholic beverage, beer, light, higher alcohol;46.0;0.25;0.0;0.77
Group;Alcoholic beverage, beer, light, low carb;27.0;0.17;0.0;0.73
Group;Alcoholic beverage, beer, regular, all;43.0;0.46;0.0;3.55
Group;Alcoholic beverage, beer, regular, BUDWEISER;41.0;0.36;0.0;2.97
Group;Alcoholic beverage, creme de menthe, 72 proof;371.0;0.0;0.3;41.6
Group;Alcoholic beverage, daiquiri, canned;125.0;0.0;0;15.7
Group;Alcoholic beverage, daiquiri, prepared-from-recipe;186.0;0.06;0;6.94
Group;Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 100 proof;295.0;0.0;0;0.0
Group;Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof;231.0;0.0;0;0.0
Group;Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof;250.0;0.0;0;0.1
Group;Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof;263.0;0.0;0;0.0
Group;Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 94 proof;275.0;0.0;0;0.0
Group;Alcoholic beverage, distilled, rum, 80 proof;231.0;0.0;0;0.0
Group;Alcoholic beverage, distilled, vodka, 80 proof;231.0;0.0;0;0.0
Group;Alcoholic beverage, distilled, whiskey, 86 proof;250.0;0.0;0;0.1
Group;Alcoholic beverage, liqueur, coffee with cream, 34 proof;327.0;2.8;15.7;20.9
Group;Alcoholic beverage, liqueur, coffee, 53 proof;336.0;0.1;0.3;46.8
Group;Alcoholic beverage, liqueur, coffee, 63 proof;308.0;0.1;0.3;32.2
Group;Alcoholic beverage, malt beer, hard lemonade;68.0;0.0;0;10.07
Group;Alcoholic beverage, pina colada, canned;237.0;0.6;7.6;27.6
Group;Alcoholic beverage, pina colada, prepared-from-recipe;174.0;0.42;1.88;22.66
Group;Alcoholic beverage, rice (sake);134.0;0.5;0.0;5.0
Group;Alcoholic beverage, tequila sunrise, canned;110.0;0.3;0.1;11.3
Group;Alcoholic beverage, whiskey sour;149.0;0.0;0.03;13.17
Group;Alcoholic beverage, whiskey sour, canned;119.0;0.0;0;13.4
Group;Alcoholic beverage, whiskey sour, prepared from item 14028;153.0;0.06;0;12.82
Group;Alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix;164.0;0.1;0.02;15.85
Group;Alcoholic beverage, wine, cooking;50.0;0.5;0.0;6.3
Group;Alcoholic beverage, wine, dessert, dry;152.0;0.2;0.0;11.67
Group;Alcoholic beverage, wine, dessert, sweet;160.0;0.2;0.0;13.69
Group;Alcoholic beverage, wine, light;49.0;0.07;0.0;1.17
Group;Alcoholic beverage, wine, table, all;83.0;0.07;0.0;2.72
Group;Alcoholic beverage, wine, table, red;85.0;0.07;0.0;2.61
Group;Alcoholic Beverage, wine, table, red, Barbera;85.0;0.07;0.0;2.79
Group;Alcoholic Beverage, wine, table, red, Burgundy;86.0;0.07;0.0;3.69
Group;Alcoholic Beverage, wine, table, red, Cabernet Franc;83.0;0.07;0.0;2.45
Group;Alcoholic Beverage, wine, table, red, Cabernet Sauvignon;83.0;0.07;0.0;2.6
Group;Alcoholic Beverage, wine, table, red, Carignane;74.0;0.07;0.0;2.4
Group;Alcoholic Beverage, wine, table, red, Claret;83.0;0.07;0.0;3.01
Group;Alcoholic Beverage, wine, table, red, Gamay;78.0;0.07;0.0;2.38
Group;Alcoholic Beverage, wine, table, red, Lemberger;80.0;0.07;0.0;2.46
Group;Alcoholic Beverage, wine, table, red, Merlot;83.0;0.07;0.0;2.51
Group;Alcoholic Beverage, wine, table, red, Mouvedre;88.0;0.07;0.0;2.64
Group;Alcoholic Beverage, wine, table, red, Petite Sirah;85.0;0.07;0.0;2.68
Group;Alcoholic Beverage, wine, table, red, Pinot Noir;82.0;0.07;0.0;2.31
Group;Alcoholic Beverage, wine, table, red, Sangiovese;86.0;0.07;0.0;2.62
Group;Alcoholic Beverage, wine, table, red, Syrah;83.0;0.07;0.0;2.58
Group;Alcoholic Beverage, wine, table, red, Zinfandel;88.0;0.07;0.0;2.86
Group;Alcoholic beverage, wine, table, white;82.0;0.07;0.0;2.6
Group;Alcoholic beverage, wine, table, white, Chardonnay;84.0;0.07;0.0;2.16
Group;Alcoholic beverage, wine, table, white, Chenin Blanc;80.0;0.07;0.0;3.31
Group;Alcoholic beverage, wine, table, white, Fume Blanc;82.0;0.07;0.0;2.27
Group;Alcoholic beverage, wine, table, white, Gewurztraminer;81.0;0.07;0.0;2.6
Group;Alcoholic beverage, wine, table, white, late harvest;112.0;0.07;0.0;13.39
Group;Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer;108.0;0.07;0.0;11.39
Group;Alcoholic beverage, wine, table, white, Muller Thurgau;76.0;0.07;0.0;3.48
Group;Alcoholic beverage, wine, table, white, Muscat;82.0;0.07;0.0;5.23
Group;Alcoholic beverage, wine, table, white, Pinot Blanc;81.0;0.07;0.0;1.94
Group;Alcoholic beverage, wine, table, white, Pinot Gris (Grigio);83.0;0.07;0.0;2.06
Group;Alcoholic beverage, wine, table, white, Riesling;80.0;0.07;0.0;3.74
Group;Alcoholic beverage, wine, table, white, Sauvignon Blanc;81.0;0.07;0.0;2.05
Group;Alcoholic beverage, wine, table, white, Semillon;82.0;0.07;0.0;3.12
Group;Alcoholic beverages, beer, higher alcohol;58.0;0.9;0.0;0.27
Group;Alcoholic beverages, wine, rose;83.0;0.36;0.0;3.8
Group;Alfalfa seeds, sprouted, raw;23.0;3.99;0.69;2.1
Group;Amaranth grain, cooked;102.0;3.8;1.58;18.69
Group;Amaranth grain, uncooked;371.0;13.56;7.02;65.25
Group;Amaranth leaves, cooked, boiled, drained, with salt;21.0;2.11;0.18;4.11
Group;Amaranth leaves, cooked, boiled, drained, without salt;21.0;2.11;0.18;4.11
Group;Amaranth leaves, raw;23.0;2.46;0.33;4.02
Group;Andrea's, Gluten Free Soft Dinner Roll;257.0;5.65;8.2;40.24
Group;Animal fat, bacon grease;897.0;0.0;99.5;0.0
Group;Apple juice, canned or bottled, unsweetened, with added ascorbic acid;46.0;0.1;0.13;11.3
Group;Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium;48.0;0.12;0.17;11.49
Group;Apple juice, canned or bottled, unsweetened, without added ascorbic acid;46.0;0.1;0.13;11.3
Group;Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water without added ascorbic acid;47.0;0.14;0.1;11.54
Group;Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid;47.0;0.14;0.1;11.54
Group;Apple juice, frozen concentrate, unsweetened, undiluted, with added ascorbic acid;166.0;0.51;0.37;41.0
Group;Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid;166.0;0.51;0.37;41.0
Group;APPLEBEE'S, 9 oz house sirloin steak;189.0;26.85;9.08;0.0
Group;APPLEBEE'S, chicken tenders platter;297.0;19.62;16.24;17.98
Group;APPLEBEE'S, chicken tenders, from kids' menu;296.0;19.25;16.15;18.36
Group;APPLEBEE'S, chili;157.0;12.56;9.79;4.57
Group;APPLEBEE'S, coleslaw;120.0;0.79;7.09;13.17
Group;APPLEBEE'S, crunchy onion rings;356.0;4.58;19.61;40.17
Group;APPLEBEE'S, Double Crunch Shrimp;323.0;12.31;18.9;25.96
Group;APPLEBEE'S, fish, hand battered;202.0;13.23;9.14;16.65
Group;APPLEBEE'S, french fries;290.0;3.31;13.17;39.5
Group;APPLEBEE'S, KRAFT, Macaroni  &  Cheese, from kid's menu;143.0;5.01;4.34;21.08
Group;APPLEBEE'S, mozzarella sticks;316.0;14.87;18.37;22.87
Group;Apples, canned, sweetened, sliced, drained, heated;67.0;0.18;0.43;16.84
Group;Apples, dehydrated (low moisture), sulfured, stewed;74.0;0.28;0.12;19.91
Group;Apples, dehydrated (low moisture), sulfured, uncooked;346.0;1.32;0.58;93.53
